iter	Passed	Remaining
206	1069	1611
207	1074	1606
208	1079	1601
209	1084	1596
210	1089	1590
211	1094	1585
212	1100	1580
213	1105	1575
214	1110	1570
215	1115	1564
216	1120	1559
217	1125	1554
218	1130	1549
219	1136	1544
220	1141	1538
221	1146	1533
222	1151	1528
223	1156	1523
224	1161	1517
225	1166	1512
226	1171	1507
227	1177	1502
228	1182	1497
229	1187	1492
230	1192	1486
231	1197	1481
232	1203	1476
233	1208	1471
234	1213	1466
235	1218	1461
236	1223	1455
237	1228	1450
238	1234	1445
239	1239	1440
240	1244	1435
241	1249	1430
242	1254	1425
243	1259	1419
244	1264	1414
245	1270	1409
246	1275	1404
247	1280	1399
248	1285	1393
249	1290	1388
250	1295	1383
251	1300	1378
252	1306	1373
253	1311	1368
254	1316	1362
255	1321	1357
256	1326	1352
257	1331	1347
258	1337	1342
259	1342	1337
260	1347	1331
261	1352	1326
262	1357	1321
263	1362	1316
264	1367	1310
265	1372	1305
266	1377	1300
267	1382	1295
268	1388	1289
269	1393	1284
270	1398	1279
271	1403	1274
272	1408	1269
273	1413	1263
274	1418	1258
275	1423	1253
276	1429	1248
277	1434	1243
278	1439	1238
279	1444	1233
280	1449	1227
281	1455	1222
282	1460	1217
283	1465	1212
284	1470	1207
285	1475	1202
286	1480	1196
287	1485	1191
288	1491	1186
289	1496	1181
290	1501	1176
291	1506	1171
292	1511	1165
293	1516	1160
294	1521	1155
295	1526	1150
296	1531	1145
297	1536	1139
298	1542	1134
299	1547	1129
300	1552	1124
301	1557	1119
302	1563	1114
303	1568	1109
304	1573	1103
305	1578	1098
306	1583	1093
307	1588	1088
308	1593	1082
309	1598	1077
310	1603	1072
311	1608	1067
312	1613	1062
313	1618	1056
314	1623	1051
315	1629	1046
316	1634	1041
317	1639	1036
318	1644	1030
319	1649	1025
320	1654	1020
321	1659	1015
322	1664	1010
323	1669	1005
324	1675	999
325	1680	994
326	1685	989
327	1690	984
328	1695	979
329	1701	974
330	1706	968
331	1711	963
332	1716	958
333	1721	953
334	1726	948
335	1732	943
336	1737	938
337	1742	933
338	1747	927
339	1752	922
340	1757	917
341	1762	912
342	1767	907
343	1773	902
344	1778	896
345	1783	891
346	1788	886
347	1793	881
348	1798	876
349	1804	871
350	1809	866
351	1814	860
352	1819	855
353	1824	850
354	1829	845
355	1834	840
356	1839	834
357	1845	829
358	1850	824
359	1855	819
360	1860	814
361	1865	809
362	1870	803
363	1875	798
364	1880	793
365	1886	788
366	1891	783
367	1896	778
368	1901	772
369	1906	767
370	1911	762
371	1916	757
372	1921	752
373	1926	747
374	1932	741
375	1937	736
376	1942	731
377	1947	726
378	1952	721
379	1957	716
380	1963	711
381	1968	705
382	1973	700
383	1978	695
384	1983	690
385	1988	685
386	1993	679
387	1998	674
388	2003	669
389	2009	664
390	2014	659
391	2019	654
392	2024	649
393	2029	643
394	2034	638
395	2039	633
396	2044	628
397	2049	623
398	2054	617
399	2059	612
400	2065	607
401	2070	602
402	2075	597
403	2080	592
404	2085	587
405	2090	581
406	2095	576
407	2100	571
408	2105	566
409	2111	561
410	2116	556
411	2121	550
412	2126	545
413	2131	540
414	2136	535
415	2141	530
416	2146	525
417	2152	520
418	2157	514
419	2162	509
420	2167	504
421	2172	499
422	2177	494
423	2183	489
424	2187	483
425	2192	478
426	2197	473
427	2203	468
428	2208	463
429	2213	458
430	2218	452
431	2223	447
432	2228	442
433	2234	437
434	2239	432
435	2244	427
436	2249	422
437	2254	416
438	2259	411
439	2264	406
440	2270	401
441	2275	396
442	2280	391
443	2285	386
444	2290	380
445	2295	375
446	2300	370
447	2306	365
448	2311	360
449	2316	355
450	2321	350
451	2326	344
452	2331	339
453	2336	334
454	2341	329
455	2346	324
456	2352	319
457	2357	313
458	2362	308
459	2367	303
460	2372	298
461	2377	293
462	2382	288
463	2387	283
464	2392	277
465	2397	272
466	2402	267
467	2408	262
468	2413	257
469	2418	252
470	2423	246
471	2428	241
472	2433	236
473	2438	231
474	2444	226
475	2449	221
476	2454	216
477	2459	210
478	2464	205
479	2469	200
480	2474	195
481	2479	190
482	2484	185
483	2490	180
484	2495	174
485	2500	169
486	2505	164
487	2510	159
488	2515	154
489	2520	149
490	2526	144
491	2531	138
492	2536	133
493	2541	128
494	2547	123
495	2552	118
496	2557	113
497	2562	108
498	2567	102
499	2572	97
500	2577	92
501	2582	87
502	2587	82
503	2593	77
504	2598	72
505	2603	66
506	2608	61
507	2613	56
508	2618	51
509	2623	46
510	2628	41
511	2634	36
512	2639	30
513	2644	25
514	2649	20
515	2654	15
516	2659	10
517	2665	5
518	2670	0
