iter	Passed	Remaining
455	846	1009
456	848	1008
457	850	1006
458	852	1004
459	854	1002
460	855	1000
461	857	998
462	859	997
463	861	995
464	863	993
465	865	991
466	867	989
467	869	987
468	870	986
469	872	984
470	874	982
471	876	980
472	878	978
473	880	976
474	882	975
475	884	973
476	885	971
477	887	969
478	889	967
479	891	965
480	893	963
481	895	962
482	897	960
483	899	958
484	901	956
485	902	954
486	904	953
487	906	951
488	908	949
489	910	947
490	912	945
491	914	943
492	916	942
493	918	940
494	919	938
495	921	936
496	923	934
497	925	933
498	927	931
499	929	929
500	931	927
501	933	925
502	935	923
503	936	922
504	938	920
505	940	918
506	942	916
507	944	914
508	946	912
509	948	910
510	950	909
511	951	907
512	953	905
513	955	903
514	957	901
515	959	900
516	961	898
517	963	896
518	965	894
519	967	892
520	969	891
521	971	889
522	972	887
523	974	885
524	976	883
525	978	881
526	980	880
527	982	878
528	984	876
529	986	874
530	988	872
531	989	870
532	991	869
533	993	867
534	995	865
535	996	862
536	998	861
537	1000	859
538	1002	857
539	1004	855
540	1006	853
541	1007	851
542	1009	849
543	1011	848
544	1013	846
545	1015	844
546	1017	842
547	1019	840
548	1021	838
549	1023	837
550	1024	835
551	1026	833
552	1028	831
553	1030	829
554	1032	827
555	1034	825
556	1036	824
557	1038	822
558	1039	820
559	1041	818
560	1043	816
561	1045	814
562	1047	813
563	1049	811
564	1051	809
565	1053	807
566	1055	805
567	1056	803
568	1058	801
569	1060	800
570	1062	798
571	1064	796
572	1066	794
573	1068	792
574	1069	790
575	1071	789
576	1073	787
577	1075	785
578	1077	783
579	1079	781
580	1081	779
581	1083	777
582	1084	776
583	1086	774
584	1088	772
585	1090	770
586	1092	768
587	1094	766
588	1096	764
589	1097	762
590	1099	761
591	1101	759
592	1103	757
593	1105	755
594	1107	753
595	1109	751
596	1111	750
597	1112	748
598	1114	746
599	1116	744
600	1118	742
601	1120	740
602	1122	738
603	1124	737
604	1125	735
605	1127	733
606	1129	731
607	1131	729
608	1133	727
609	1135	725
610	1137	724
611	1139	722
612	1141	720
