iter	RMSE
0	0.2457292266
1	0.2436008085
2	0.2415047898
3	0.2394315598
4	0.237375826
5	0.2353331353
6	0.2333241389
7	0.2313395107
8	0.2293740863
9	0.2274364276
10	0.2255031302
11	0.2235878232
12	0.2216960035
13	0.21981598
14	0.2179686737
15	0.2161332416
16	0.2143163127
17	0.2125392544
18	0.2107657808
19	0.2090073574
20	0.207276058
21	0.2055525098
22	0.2038479497
23	0.202168427
24	0.200495438
25	0.198839654
26	0.1972002594
27	0.1955934305
28	0.1939963058
29	0.192412095
30	0.1908449336
31	0.1892920108
32	0.1877555323
33	0.1862286593
34	0.1847671948
35	0.1832793358
36	0.1817970368
37	0.1803511094
38	0.178913392
39	0.1774957943
40	0.1760804028
41	0.1746907906
42	0.1733085903
43	0.171952213
44	0.1706076881
45	0.1692661782
46	0.167943661
47	0.1666414452
48	0.1653437076
49	0.164062709
50	0.1628101705
51	0.1615676169
52	0.1603295469
53	0.1591038202
54	0.157873481
55	0.1566765787
56	0.1554716666
57	0.1542923011
58	0.1531249997
59	0.1519688102
60	0.15083341
61	0.1497053367
62	0.148588223
63	0.1474885859
64	0.1463859704
65	0.1452993036
66	0.1442221351
67	0.1431491397
68	0.1421074978
69	0.1410816764
70	0.1400589952
71	0.1390536094
72	0.1380477667
73	0.1370377481
74	0.1360533201
75	0.1350771666
76	0.1341227915
77	0.1331640194
78	0.1322209193
79	0.1312900655
80	0.1303614009
81	0.129447753
82	0.1285509848
83	0.1276594568
84	0.1267805935
85	0.125902934
86	0.1250264308
87	0.1241666482
88	0.123325012
89	0.1224974551
90	0.1216834903
91	0.1208606477
92	0.1200516519
93	0.1192539259
94	0.1184642182
95	0.11767621
96	0.1168979506
97	0.1161330259
98	0.1153788951
99	0.1146260478
100	0.1138760408
101	0.1131460088
102	0.1124422266
103	0.1117100297
104	0.1109932449
105	0.1102826434
106	0.1095930538
107	0.1089120472
108	0.1082353082
109	0.1075664478
110	0.1069100946
111	0.1062519369
112	0.1056033603
113	0.1049714947
114	0.1043455029
115	0.1037243053
116	0.1030923904
117	0.1024835008
118	0.101872877
119	0.1012834864
120	0.1006740439
121	0.1000853467
122	0.09951066137
123	0.0989468469
124	0.09837437365
125	0.09781584095
126	0.09726415963
127	0.09672031995
128	0.09617905613
129	0.09564111671
130	0.09511419573
131	0.09458532731
132	0.09406862028
133	0.09353609033
134	0.09302338524
135	0.09251886118
136	0.09203141983
137	0.09153797395
138	0.09105622716
139	0.09058408202
140	0.09010083432
141	0.08961535917
142	0.08914989192
143	0.08868742937
144	0.08822568827
145	0.08777275181
146	0.08731883646
147	0.08687934336
148	0.08643490575
149	0.0860031678
150	0.08557004946
151	0.08514261661
152	0.08472230837
153	0.0842991908
154	0.08389379092
155	0.08348291843
156	0.08308762949
157	0.08269669042
158	0.08230489867
159	0.08191248973
160	0.08152261503
161	0.08114111879
162	0.08076621205
163	0.0803863132
164	0.08002628057
165	0.07965513676
166	0.0792934005
167	0.07893389023
168	0.07859458299
169	0.07823402888
170	0.07789945663
171	0.07756163265
172	0.07722577819
173	0.07689794907
174	0.07657706536
175	0.0762617465
176	0.07594018498
177	0.07561050921
178	0.075300089
179	0.07498858163
180	0.07468496398
181	0.07437772516
182	0.07407723887
183	0.07377234862
184	0.07347832492
185	0.0731809777
186	0.07289569275
187	0.07260649573
188	0.07233134599
189	0.07204192209
190	0.07176445021
191	0.071484692
192	0.07121420791
193	0.0709444471
194	0.07066894337
195	0.07041173034
196	0.07015799749
197	0.06990134014
198	0.06964618324
199	0.06940141228
200	0.06914881977
201	0.06890580407
202	0.06866285869
203	0.06842151905
204	0.06818407649
205	0.06794756873
206	0.0677307905
207	0.06750978815
208	0.06727975029
209	0.06706301219
210	0.06683208423
211	0.06660726835
212	0.0663860328
213	0.06617252835
214	0.06595856938
215	0.06574522337
216	0.06553338603
217	0.065322119
218	0.06511874616
219	0.06493163591
220	0.06473645326
221	0.06453806252
222	0.06434162821
223	0.06414060343
224	0.06394968792
225	0.0637632615
226	0.06357837798
227	0.06339163831
228	0.06322274328
229	0.06304478505
230	0.06287484489
231	0.0626940186
232	0.06252966563
233	0.06236750375
234	0.0621880468
235	0.06201907745
236	0.06185272692
237	0.0617001747
238	0.06152869748
239	0.06136394819
240	0.06118697034
241	0.06103397459
242	0.06086131857
243	0.06069682412
244	0.06054335727
245	0.06038587509
246	0.06023166632
247	0.06007332593
248	0.0599262468
249	0.05977471205
250	0.05962788364
251	0.05948166325
252	0.05933054977
253	0.05917963508
254	0.05903562033
255	0.05889604168
256	0.05877412394
257	0.05862620362
258	0.05850065399
259	0.05835527966
260	0.0582255762
261	0.05808601673
262	0.05795396681
263	0.05781952736
264	0.05769181925
265	0.05757150466
266	0.05744101055
267	0.05731739917
268	0.05720130003
269	0.05707502324
270	0.05695142226
271	0.05683126341
272	0.05669176799
273	0.05658159688
274	0.05647065443
275	0.05635294522
276	0.05624555161
277	0.05614231527
278	0.05602274494
279	0.05591176291
280	0.05579512626
281	0.05567983476
282	0.05557470208
283	0.05547699978
284	0.05537121662
285	0.05525842852
286	0.05514511071
287	0.05503290831
288	0.05491881198
289	0.05481179438
290	0.05471114902
291	0.05460083618
292	0.05450416226
293	0.05442195709
294	0.05433341232
295	0.05423243904
296	0.05413579735
297	0.05404000151
298	0.0539269485
299	0.05382722478
300	0.05373628766
301	0.05363792742
302	0.05354066891
303	0.0534493795
304	0.05336167485
305	0.05325956488
306	0.0531684586
307	0.05307625726
308	0.05299150993
309	0.05289516414
310	0.05281583382
311	0.05272557209
312	0.05263401728
313	0.05253953898
314	0.05245335325
315	0.05236023456
316	0.05228288883
317	0.05221525332
