iter	RMSE
0	1.211161817
1	1.141639246
2	1.076082018
3	1.014305816
4	0.9561036592
5	0.9012187504
6	0.8494749339
7	0.8006866484
8	0.7547400229
9	0.7114480557
10	0.6706249139
11	0.6321554446
12	0.5958471177
13	0.5616345412
14	0.5293869757
15	0.4990077718
16	0.4703678781
17	0.443352584
18	0.4178958508
19	0.3939231864
20	0.3713297562
21	0.3500009632
22	0.3299116586
23	0.310982401
24	0.293136173
25	0.2763275432
26	0.2604766734
27	0.2455521508
28	0.2314620585
29	0.218178949
30	0.2056749482
31	0.1938720666
32	0.1827544857
33	0.1722794291
34	0.1624064166
35	0.153095487
36	0.1443277125
37	0.1360671665
38	0.1282818898
39	0.1209423287
40	0.114027802
41	0.1075050036
42	0.1013626153
43	0.09559876943
44	0.09013779447
45	0.08501985076
46	0.08016260992
47	0.07562235085
48	0.07131856961
49	0.06728423311
50	0.06345590136
51	0.05987672054
52	0.05649454306
53	0.05331055532
54	0.05028916358
55	0.04746118825
56	0.04475097434
57	0.0422351816
58	0.03986524335
59	0.03759437015
60	0.03545638051
61	0.03347759218
62	0.03161473135
63	0.02982335942
64	0.02817407161
65	0.02657641176
66	0.0250756183
67	0.0236635735
68	0.02232790816
69	0.02111074076
70	0.01996787073
71	0.0188736605
72	0.01782186172
73	0.0168266217
74	0.01589278485
75	0.01504310602
76	0.01424887598
77	0.01346177307
78	0.01272583164
79	0.01207188265
80	0.01146020163
81	0.01087711154
82	0.01033150341
83	0.009821053718
84	0.009344641446
85	0.008896846875
86	0.008429561259
87	0.007990159894
88	0.007579690089
89	0.007192173868
90	0.006829808174
91	0.006492211322
92	0.006172776036
93	0.005909487991
94	0.005626691583
95	0.005357422349
96	0.005109662024
97	0.004907331305
98	0.004724101847
99	0.00451276047
100	0.004344729607
101	0.004164263259
102	0.003993056779
103	0.003824354336
104	0.003661063528
105	0.003522675668
106	0.003393197474
107	0.003277939527
108	0.0031880593
109	0.003061216109
110	0.002958718041
111	0.002862881786
112	0.002771025517
113	0.002683481302
114	0.002603697886
115	0.002512240511
116	0.002428499567
117	0.002368197972
118	0.002326080411
119	0.002291038599
