iter	Passed	Remaining
464	1620	149
465	1624	146
466	1627	142
467	1631	139
468	1634	135
469	1638	132
470	1641	128
471	1645	125
472	1648	122
473	1652	118
474	1655	115
475	1659	111
476	1662	108
477	1665	104
478	1669	101
479	1672	97
480	1676	94
481	1679	90
482	1683	87
483	1686	83
484	1690	80
485	1693	76
486	1696	73
487	1700	69
488	1703	66
489	1707	62
490	1710	59
491	1714	55
492	1717	52
493	1721	48
494	1724	45
495	1728	41
496	1731	38
497	1735	34
498	1738	31
499	1742	27
500	1745	24
501	1749	20
502	1752	17
503	1755	13
504	1759	10
505	1762	6
506	1766	3
507	1769	0
