iter	Passed	Remaining
183	801	3555
184	806	3551
185	810	3549
186	815	3547
187	822	3551
188	827	3549
189	832	3548
190	840	3561
191	853	3593
192	869	3637
193	879	3653
194	890	3677
195	900	3692
196	907	3697
197	915	3708
198	921	3710
199	925	3703
200	930	3697
201	936	3699
202	941	3696
203	950	3709
204	959	3720
205	968	3732
206	972	3726
207	979	3731
208	985	3728
209	989	3720
210	995	3721
211	1000	3717
212	1003	3709
213	1007	3701
214	1013	3699
215	1017	3694
216	1021	3685
217	1025	3678
218	1030	3675
219	1034	3669
220	1038	3662
221	1043	3657
222	1048	3652
223	1052	3645
224	1056	3638
225	1061	3635
226	1065	3628
227	1069	3620
228	1073	3613
229	1077	3608
230	1082	3602
231	1086	3597
232	1091	3593
233	1095	3586
234	1099	3579
235	1103	3571
236	1108	3569
237	1114	3567
238	1119	3563
239	1125	3564
240	1131	3564
241	1140	3570
242	1145	3569
243	1152	3569
244	1160	3575
245	1167	3577
246	1172	3575
247	1177	3571
248	1182	3567
249	1189	3569
250	1194	3565
251	1199	3558
252	1205	3558
253	1209	3551
254	1213	3544
255	1217	3538
256	1221	3532
257	1225	3524
258	1228	3515
259	1232	3508
260	1236	3501
261	1240	3494
262	1244	3486
263	1247	3478
264	1252	3473
265	1255	3465
266	1259	3457
267	1262	3449
268	1267	3443
269	1271	3437
270	1275	3431
271	1279	3425
272	1284	3420
273	1288	3414
274	1292	3407
275	1296	3401
276	1300	3395
277	1304	3386
278	1308	3381
279	1313	3377
280	1317	3370
281	1320	3362
282	1324	3354
283	1328	3348
284	1332	3341
285	1335	3334
286	1339	3326
287	1342	3318
288	1347	3314
289	1351	3307
290	1355	3303
291	1360	3297
292	1363	3290
293	1368	3286
294	1373	3281
295	1377	3275
296	1382	3272
297	1387	3268
298	1401	3286
299	1417	3307
300	1422	3304
301	1428	3300
302	1434	3299
303	1438	3294
304	1442	3287
305	1446	3280
306	1451	3275
307	1455	3270
308	1460	3264
309	1463	3258
310	1468	3253
311	1472	3247
312	1477	3241
313	1481	3237
314	1486	3232
315	1490	3225
316	1494	3219
317	1498	3213
318	1502	3208
319	1506	3201
320	1510	3194
321	1515	3190
322	1519	3184
323	1523	3178
324	1527	3172
325	1531	3166
326	1535	3159
327	1538	3152
328	1542	3146
329	1546	3140
330	1558	3149
331	1563	3144
332	1566	3137
333	1570	3131
334	1574	3126
335	1579	3120
336	1582	3113
337	1586	3106
338	1589	3099
339	1594	3094
340	1597	3087
341	1601	3080
342	1604	3072
343	1608	3067
344	1611	3060
345	1615	3052
346	1618	3045
347	1621	3038
348	1625	3032
349	1629	3025
350	1632	3018
351	1635	3011
352	1640	3007
353	1644	3001
354	1648	2994
355	1651	2987
356	1655	2981
357	1658	2975
358	1664	2972
359	1668	2966
360	1673	2961
361	1676	2954
362	1679	2947
363	1682	2940
364	1687	2936
365	1691	2930
366	1695	2924
367	1698	2916
368	1702	2910
369	1705	2904
370	1709	2898
371	1713	2892
372	1716	2886
373	1720	2880
374	1724	2874
375	1728	2867
376	1732	2863
377	1737	2859
378	1745	2860
379	1751	2857
380	1755	2852
381	1760	2847
382	1764	2842
383	1776	2850
384	1781	2846
385	1786	2840
386	1801	2853
387	1805	2848
388	1810	2843
389	1815	2839
390	1819	2834
391	1824	2829
392	1827	2822
393	1831	2817
394	1835	2811
395	1839	2805
396	1842	2799
397	1846	2793
398	1851	2788
399	1855	2782
400	1858	2775
401	1862	2770
402	1866	2765
403	1870	2759
404	1873	2752
405	1877	2747
406	1881	2741
407	1884	2734
408	1889	2729
409	1894	2725
410	1897	2719
411	1900	2713
412	1904	2706
413	1907	2700
414	1912	2695
415	1915	2689
416	1919	2683
417	1922	2676
418	1926	2671
419	1929	2664
420	1932	2657
421	1934	2650
422	1937	2643
423	1941	2636
424	1943	2629
425	1946	2622
426	1950	2616
427	1954	2612
428	1958	2606
429	1963	2602
430	1966	2596
431	1970	2590
432	1973	2584
433	1977	2578
434	1981	2573
435	1984	2567
436	1988	2561
437	1992	2556
438	1996	2551
439	1999	2545
440	2002	2538
441	2006	2532
442	2010	2527
443	2013	2521
444	2017	2516
445	2020	2510
446	2024	2504
447	2028	2499
448	2031	2493
449	2035	2487
450	2038	2481
451	2042	2476
452	2046	2470
453	2049	2464
454	2052	2458
455	2056	2453
456	2060	2447
457	2063	2442
458	2067	2436
459	2070	2430
460	2073	2424
461	2077	2418
462	2080	2412
463	2083	2406
464	2086	2400
465	2090	2395
466	2093	2389
467	2096	2383
468	2100	2377
469	2103	2371
470	2106	2365
471	2109	2359
472	2112	2353
473	2114	2346
474	2117	2340
475	2120	2334
476	2124	2329
477	2127	2323
478	2130	2317
479	2133	2310
480	2135	2304
481	2139	2299
482	2142	2293
483	2145	2287
484	2148	2281
485	2150	2274
486	2154	2269
487	2156	2262
488	2159	2256
489	2162	2250
490	2165	2244
491	2168	2238
492	2171	2233
493	2174	2227
494	2177	2221
495	2180	2215
496	2183	2209
497	2186	2204
498	2189	2198
499	2192	2192
500	2195	2186
501	2198	2181
502	2201	2175
503	2204	2169
504	2208	2164
505	2211	2158
506	2213	2152
507	2216	2146
508	2220	2141
509	2222	2135
510	2225	2129
511	2228	2123
512	2231	2118
513	2234	2112
514	2237	2107
515	2240	2101
516	2243	2095
517	2245	2089
518	2248	2084
519	2251	2078
520	2254	2072
521	2257	2067
522	2260	2061
523	2262	2055
524	2265	2050
525	2268	2044
526	2271	2038
527	2274	2033
528	2277	2027
529	2280	2022
530	2283	2017
531	2287	2011
532	2290	2006
533	2293	2001
534	2296	1995
535	2299	1990
536	2302	1985
537	2306	1980
538	2309	1974
539	2312	1969
540	2315	1964
541	2318	1959
542	2321	1954
543	2324	1948
544	2327	1943
545	2331	1938
546	2335	1933
547	2338	1928
548	2341	1923
549	2344	1918
550	2348	1913
551	2351	1908
552	2354	1902
553	2357	1897
554	2360	1892
555	2363	1887
556	2366	1882
557	2369	1877
558	2372	1871
559	2375	1866
560	2378	1861
561	2382	1856
562	2385	1851
563	2387	1845
564	2390	1840
565	2393	1835
566	2396	1830
567	2400	1825
568	2403	1820
569	2407	1815
570	2410	1811
571	2414	1806
572	2417	1801
573	2420	1796
574	2423	1791
575	2426	1786
576	2430	1781
577	2433	1776
578	2436	1771
579	2439	1766
580	2443	1761
581	2446	1756
582	2449	1752
583	2452	1747
584	2455	1742
585	2459	1737
586	2462	1732
587	2465	1727
588	2468	1722
589	2471	1717
590	2475	1713
591	2478	1708
592	2481	1703
593	2484	1698
594	2487	1693
595	2491	1688
596	2494	1683
597	2497	1678
598	2499	1673
599	2503	1668
600	2506	1664
601	2509	1659
602	2512	1654
603	2515	1649
604	2518	1644
605	2521	1639
606	2525	1634
607	2527	1629
608	2530	1624
609	2533	1619
610	2536	1614
611	2539	1609
612	2542	1604
613	2545	1600
614	2547	1595
615	2550	1590
616	2554	1585
617	2556	1580
618	2559	1575
619	2562	1570
620	2565	1565
621	2568	1560
622	2571	1556
623	2574	1551
624	2577	1546
625	2580	1541
626	2583	1536
627	2586	1532
628	2589	1527
629	2592	1522
630	2595	1517
631	2597	1512
632	2601	1508
633	2605	1503
634	2608	1499
635	2611	1494
636	2614	1489
637	2616	1484
638	2620	1480
639	2623	1475
640	2626	1470
641	2628	1466
642	2631	1461
643	2635	1456
644	2638	1452
645	2641	1447
646	2644	1442
647	2647	1438
648	2651	1433
649	2654	1429
650	2657	1424
651	2660	1419
652	2663	1415
653	2666	1410
654	2669	1406
655	2672	1401
656	2675	1396
657	2678	1392
658	2681	1387
659	2684	1383
660	2687	1378
661	2690	1373
662	2693	1368
663	2695	1364
664	2699	1359
665	2701	1354
666	2704	1350
667	2707	1345
668	2710	1341
669	2713	1336
670	2716	1331
671	2719	1327
672	2722	1322
673	2725	1318
674	2728	1313
675	2732	1309
676	2735	1305
677	2738	1300
678	2741	1296
679	2744	1291
680	2747	1287
681	2750	1282
682	2753	1277
683	2756	1273
684	2759	1268
685	2762	1264
686	2765	1260
687	2768	1255
688	2771	1250
689	2774	1246
690	2777	1241
691	2780	1237
692	2783	1233
693	2786	1228
694	2789	1224
695	2792	1219
696	2796	1215
697	2799	1211
698	2802	1206
699	2805	1202
700	2807	1197
701	2811	1193
702	2814	1189
703	2817	1184
704	2820	1180
705	2823	1175
706	2826	1171
707	2830	1167
708	2832	1162
709	2835	1158
710	2838	1153
711	2841	1149
712	2844	1145
713	2847	1140
714	2850	1136
715	2853	1131
716	2856	1127
717	2859	1122
718	2862	1118
719	2864	1114
720	2867	1109
721	2870	1105
722	2873	1101
723	2877	1096
724	2879	1092
725	2882	1087
726	2885	1083
727	2888	1079
728	2891	1074
729	2894	1070
730	2896	1065
731	2899	1061
732	2902	1057
733	2905	1052
734	2908	1048
735	2911	1044
736	2914	1039
737	2917	1035
738	2920	1031
739	2923	1027
740	2926	1022
741	2929	1018
742	2932	1014
743	2935	1010
744	2938	1005
745	2941	1001
746	2944	997
747	2948	993
748	2950	988
749	2953	984
750	2957	980
751	2960	976
752	2962	971
753	2965	967
754	2968	963
755	2971	959
756	2974	954
757	2977	950
758	2980	946
759	2983	942
760	2985	937
761	2989	933
762	2992	929
763	2995	925
764	2998	921
765	3001	916
766	3005	912
767	3008	908
768	3011	904
769	3014	900
770	3019	896
771	3022	892
772	3025	888
773	3029	884
774	3032	880
775	3035	876
776	3038	872
777	3041	867
778	3044	863
779	3046	859
780	3049	855
781	3053	851
782	3056	847
783	3059	843
784	3062	838
785	3065	834
786	3069	830
787	3072	826
788	3075	822
789	3078	818
790	3081	814
791	3084	810
792	3087	806
793	3090	801
794	3093	797
795	3096	793
796	3099	789
797	3102	785
798	3105	781
799	3108	777
800	3111	772
801	3113	768
802	3117	764
803	3120	760
804	3123	756
805	3126	752
806	3129	748
807	3132	744
808	3135	740
809	3138	736
810	3141	732
811	3144	728
812	3147	724
813	3150	719
814	3153	715
815	3156	711
816	3158	707
817	3161	703
818	3164	699
819	3168	695
820	3170	691
821	3173	687
822	3176	683
823	3179	679
824	3182	675
825	3185	670
826	3188	666
827	3190	662
828	3193	658
829	3196	654
830	3199	650
831	3202	646
832	3205	642
833	3209	638
834	3212	634
835	3227	633
836	3230	629
837	3234	625
838	3236	621
839	3239	617
840	3242	612
841	3245	609
842	3249	605
843	3252	601
844	3254	597
845	3257	592
846	3260	588
847	3263	584
848	3266	580
849	3269	576
850	3271	572
851	3274	568
852	3277	564
853	3280	560
854	3284	556
855	3286	552
856	3289	548
857	3292	544
858	3295	541
859	3299	537
860	3302	533
861	3305	529
862	3307	525
863	3311	521
864	3330	519
865	3334	515
866	3337	511
867	3339	507
868	3342	503
869	3345	499
870	3348	495
871	3351	491
872	3354	487
873	3360	484
874	3363	480
875	3366	476
876	3369	472
877	3372	468
878	3375	464
879	3378	460
880	3381	456
881	3384	452
882	3387	448
883	3390	444
884	3393	440
885	3396	437
886	3399	433
887	3402	429
888	3405	425
889	3408	421
890	3411	417
891	3414	413
892	3417	409
893	3420	405
894	3423	401
895	3426	397
896	3428	393
897	3431	389
898	3434	385
899	3437	381
900	3440	378
901	3443	374
902	3446	370
903	3448	366
904	3451	362
905	3454	358
906	3458	354
907	3460	350
908	3463	346
909	3466	342
910	3469	338
911	3472	335
912	3475	331
913	3478	327
914	3481	323
915	3484	319
916	3487	315
917	3490	311
918	3493	307
919	3495	303
920	3498	300
921	3501	296
922	3505	292
923	3507	288
924	3510	284
925	3513	280
926	3517	276
927	3520	273
928	3523	269
929	3526	265
930	3529	261
931	3532	257
932	3535	253
933	3538	250
934	3541	246
935	3544	242
936	3547	238
937	3549	234
938	3553	230
939	3556	226
940	3558	223
941	3561	219
942	3564	215
943	3567	211
944	3571	207
945	3574	204
946	3576	200
947	3579	196
948	3583	192
949	3586	188
950	3589	184
951	3592	181
952	3595	177
953	3598	173
954	3601	169
955	3604	165
956	3607	162
957	3610	158
958	3613	154
959	3617	150
960	3620	146
961	3623	143
962	3626	139
963	3628	135
964	3632	131
965	3635	127
966	3637	124
967	3640	120
968	3643	116
969	3646	112
970	3650	109
971	3653	105
972	3656	101
973	3659	97
974	3662	93
975	3665	90
976	3668	86
977	3672	82
978	3674	78
979	3677	75
980	3680	71
981	3683	67
982	3686	63
983	3689	59
984	3692	56
985	3694	52
986	3698	48
987	3701	44
988	3704	41
989	3706	37
990	3709	33
991	3712	29
992	3715	26
993	3718	22
994	3721	18
995	3724	14
996	3727	11
997	3731	7
998	3733	3
999	3736	0
