iter	Passed	Remaining
356	1899	7607
357	1905	7605
358	1911	7601
359	1913	7586
360	1917	7574
361	1923	7572
362	1929	7567
363	1934	7562
364	1941	7564
365	1944	7550
366	1950	7548
367	1957	7549
368	1962	7540
369	1968	7538
370	1973	7532
371	1980	7532
372	1983	7518
373	1989	7515
374	1994	7508
375	1997	7494
376	2002	7488
377	2006	7478
378	2013	7478
379	2016	7465
380	2022	7465
381	2029	7463
382	2036	7465
383	2042	7461
384	2050	7465
385	2056	7463
386	2062	7462
387	2070	7463
388	2077	7465
389	2083	7463
390	2090	7464
391	2095	7457
392	2100	7449
393	2107	7449
394	2111	7440
395	2116	7435
396	2123	7433
397	2129	7432
398	2136	7431
399	2143	7431
400	2147	7421
401	2153	7420
402	2158	7411
403	2163	7405
404	2168	7399
405	2172	7390
406	2178	7386
407	2184	7383
408	2188	7374
409	2194	7369
410	2200	7367
411	2205	7360
412	2211	7357
413	2217	7353
414	2223	7350
415	2227	7341
416	2234	7341
417	2240	7337
418	2245	7331
419	2252	7331
420	2258	7327
421	2263	7322
422	2270	7319
423	2274	7311
424	2277	7297
425	2283	7294
426	2286	7283
427	2291	7277
428	2296	7270
429	2302	7266
430	2305	7252
431	2309	7244
432	2315	7240
433	2321	7236
434	2326	7231
435	2329	7219
436	2335	7214
437	2341	7210
438	2346	7205
439	2352	7202
440	2358	7197
441	2362	7190
442	2368	7185
443	2374	7181
444	2378	7172
445	2383	7167
446	2389	7162
447	2394	7157
448	2400	7152
449	2405	7147
450	2410	7140
451	2415	7135
452	2421	7131
453	2427	7127
454	2432	7120
455	2435	7110
456	2441	7105
457	2448	7103
458	2453	7099
459	2459	7095
460	2466	7093
461	2469	7081
462	2472	7069
463	2477	7065
464	2483	7061
465	2489	7056
466	2495	7052
467	2500	7048
468	2506	7043
469	2512	7039
470	2517	7034
471	2523	7030
472	2529	7027
473	2534	7021
474	2541	7019
475	2546	7013
476	2551	7008
477	2557	7003
478	2564	7001
479	2569	6996
480	2574	6990
481	2577	6978
482	2580	6966
483	2586	6963
484	2592	6959
485	2596	6951
486	2601	6945
487	2608	6942
488	2611	6931
489	2614	6921
490	2620	6916
491	2624	6907
492	2630	6903
493	2635	6898
494	2638	6886
495	2644	6883
496	2649	6877
497	2655	6872
498	2661	6870
499	2664	6859
500	2668	6850
501	2675	6849
502	2681	6845
503	2685	6836
504	2690	6830
505	2696	6825
506	2701	6821
507	2707	6816
508	2713	6812
509	2718	6807
510	2724	6803
511	2729	6796
512	2732	6785
513	2737	6781
514	2743	6776
515	2748	6769
516	2754	6765
517	2760	6761
518	2762	6750
519	2768	6745
520	2775	6743
521	2777	6732
522	2783	6727
523	2788	6721
524	2792	6712
525	2798	6707
526	2804	6704
527	2809	6697
528	2814	6692
529	2820	6689
530	2825	6684
531	2831	6678
532	2836	6673
533	2842	6669
534	2847	6664
535	2853	6660
536	2859	6655
537	2864	6651
538	2871	6647
539	2877	6644
540	2882	6639
541	2888	6636
542	2894	6631
543	2900	6627
544	2903	6616
545	2908	6611
546	2914	6607
547	2920	6603
548	2925	6597
549	2931	6592
550	2934	6582
551	2940	6577
552	2945	6573
553	2948	6562
554	2955	6560
555	2960	6555
556	2965	6549
557	2971	6544
558	2977	6540
559	2980	6530
560	2987	6528
561	2993	6524
562	2997	6515
563	3002	6511
564	3008	6507
565	3011	6496
566	3015	6488
567	3020	6482
568	3026	6478
569	3032	6474
570	3035	6465
571	3040	6458
572	3046	6454
573	3052	6450
574	3057	6444
575	3063	6440
576	3067	6432
577	3071	6424
578	3076	6419
579	3083	6416
580	3089	6413
581	3095	6408
582	3099	6401
583	3105	6397
584	3111	6392
585	3116	6388
586	3119	6377
587	3125	6373
588	3128	6363
589	3131	6353
590	3137	6348
591	3142	6344
592	3148	6338
593	3152	6332
594	3157	6326
595	3163	6322
596	3168	6315
597	3174	6311
598	3179	6306
599	3185	6302
600	3189	6293
601	3194	6287
602	3198	6280
603	3204	6276
604	3208	6269
605	3212	6261
606	3218	6257
607	3224	6252
608	3227	6242
609	3233	6238
610	3237	6231
611	3242	6225
612	3249	6223
613	3255	6219
614	3261	6215
615	3267	6211
616	3272	6206
617	3278	6202
618	3284	6197
619	3290	6193
620	3294	6185
621	3300	6182
622	3306	6178
623	3312	6173
624	3317	6168
625	3323	6163
626	3328	6158
627	3331	6149
628	3334	6139
629	3337	6129
630	3343	6125
631	3348	6120
632	3354	6115
633	3360	6111
634	3366	6107
635	3372	6102
636	3378	6099
637	3384	6095
638	3389	6089
639	3396	6086
640	3400	6079
641	3406	6074
642	3412	6071
643	3416	6064
644	3422	6060
645	3428	6055
646	3432	6047
647	3438	6043
648	3444	6039
649	3450	6035
650	3455	6030
651	3462	6026
652	3467	6021
653	3473	6017
654	3479	6012
655	3485	6008
656	3490	6004
657	3496	5999
658	3502	5994
659	3507	5990
660	3514	5986
661	3518	5979
662	3525	5976
663	3531	5972
664	3536	5967
665	3542	5962
666	3548	5957
667	3553	5953
668	3559	5948
669	3565	5943
670	3570	5938
671	3573	5930
672	3579	5925
673	3584	5918
674	3587	5910
675	3593	5905
676	3598	5899
677	3604	5895
678	3610	5891
679	3614	5884
680	3620	5879
681	3626	5875
682	3631	5870
683	3634	5861
684	3641	5857
685	3647	5853
686	3652	5848
687	3658	5844
688	3664	5839
689	3670	5836
690	3677	5832
691	3682	5827
692	3688	5822
693	3694	5818
694	3699	5813
695	3705	5808
696	3711	5803
697	3717	5799
698	3720	5790
699	3726	5787
700	3732	5782
701	3738	5778
702	3742	5770
703	3748	5766
704	3751	5757
705	3757	5753
706	3762	5748
707	3769	5744
708	3775	5739
709	3780	5734
710	3784	5727
711	3789	5721
712	3794	5716
713	3800	5711
714	3806	5707
715	3812	5703
716	3819	5699
717	3824	5694
718	3830	5689
719	3836	5685
720	3842	5680
721	3845	5672
722	3851	5668
723	3857	5663
724	3861	5657
725	3868	5653
726	3873	5648
727	3878	5642
728	3884	5637
729	3889	5632
730	3895	5626
731	3901	5622
732	3907	5618
733	3912	5613
734	3919	5609
735	3923	5603
736	3930	5599
737	3936	5595
738	3942	5591
739	3948	5586
740	3952	5579
741	3958	5575
742	3964	5570
743	3970	5566
744	3976	5561
745	3981	5556
746	3986	5550
747	3992	5545
748	3998	5541
749	4004	5536
750	4010	5531
751	4016	5527
752	4020	5521
753	4026	5516
754	4032	5511
755	4038	5508
756	4044	5502
757	4048	5496
758	4054	5491
759	4059	5486
760	4065	5481
761	4071	5476
762	4076	5470
763	4081	5465
764	4086	5460
765	4091	5453
766	4097	5449
767	4103	5445
768	4107	5438
769	4111	5430
770	4115	5422
771	4119	5416
772	4125	5411
773	4131	5407
774	4137	5403
775	4142	5397
776	4148	5392
777	4153	5386
778	4157	5379
779	4160	5371
780	4166	5367
781	4170	5359
782	4173	5350
783	4177	5344
784	4183	5339
785	4189	5334
786	4195	5330
787	4200	5325
788	4206	5320
789	4211	5314
790	4215	5308
791	4220	5302
792	4226	5297
793	4231	5292
794	4237	5287
795	4241	5280
796	4248	5277
797	4254	5272
798	4260	5267
799	4266	5263
800	4271	5258
801	4277	5254
802	4282	5248
803	4288	5243
804	4294	5238
805	4300	5234
806	4306	5229
807	4312	5225
808	4318	5220
809	4323	5214
810	4329	5210
811	4335	5205
812	4339	5198
813	4345	5194
814	4351	5189
815	4356	5184
816	4362	5179
817	4367	5174
818	4374	5169
819	4379	5165
820	4385	5160
821	4390	5154
822	4396	5149
823	4401	5143
824	4407	5139
825	4412	5133
826	4416	5126
827	4421	5120
828	4427	5115
829	4432	5110
830	4437	5105
831	4443	5100
832	4448	5094
833	4454	5089
834	4460	5085
835	4466	5080
836	4470	5073
837	4476	5069
838	4482	5064
839	4487	5059
840	4493	5054
841	4499	5049
842	4505	5044
843	4511	5040
844	4516	5035
845	4521	5029
846	4527	5025
847	4533	5020
848	4540	5016
849	4545	5011
850	4551	5006
851	4556	5000
852	4560	4994
853	4567	4989
854	4573	4985
855	4578	4980
856	4584	4974
857	4590	4970
858	4595	4964
859	4601	4960
860	4604	4952
861	4610	4947
862	4615	4941
863	4621	4937
864	4626	4931
865	4632	4926
866	4638	4922
867	4644	4917
868	4649	4912
869	4656	4907
870	4662	4902
871	4668	4898
872	4674	4893
873	4679	4888
874	4686	4884
875	4692	4879
876	4697	4874
877	4703	4869
878	4708	4864
879	4714	4859
880	4720	4854
881	4725	4848
882	4729	4842
883	4736	4837
884	4741	4832
885	4747	4828
886	4753	4823
887	4758	4817
888	4762	4810
889	4768	4805
890	4774	4801
891	4780	4796
892	4786	4791
893	4791	4786
894	4796	4780
895	4802	4775
896	4807	4770
897	4813	4765
898	4819	4760
899	4824	4754
900	4829	4749
901	4835	4744
902	4841	4739
903	4846	4734
904	4852	4729
905	4858	4724
906	4863	4718
907	4870	4714
908	4875	4709
909	4879	4702
910	4884	4696
911	4890	4691
912	4894	4685
913	4900	4680
914	4905	4674
915	4910	4669
916	4917	4665
917	4923	4660
918	4929	4655
919	4934	4650
920	4940	4645
921	4945	4640
922	4951	4635
923	4957	4630
924	4964	4625
925	4969	4620
926	4975	4615
927	4981	4611
928	4988	4607
929	4991	4599
930	4997	4594
931	5003	4589
932	5009	4585
933	5015	4580
934	5021	4575
935	5026	4569
936	5032	4565
937	5039	4560
938	5045	4556
939	5051	4551
940	5056	4546
941	5062	4541
942	5067	4535
943	5073	4530
944	5079	4525
945	5085	4521
946	5091	4516
947	5097	4511
948	5103	4506
949	5109	4501
950	5115	4496
951	5120	4491
952	5127	4486
953	5132	4481
954	5138	4476
955	5143	4471
956	5149	4465
957	5153	4459
958	5158	4454
959	5164	4449
960	5169	4443
961	5175	4438
962	5181	4433
963	5186	4428
964	5190	4421
965	5197	4417
966	5203	4412
967	5208	4407
968	5214	4402
969	5220	4397
970	5223	4390
971	5229	4384
972	5235	4379
973	5241	4375
974	5247	4370
975	5250	4362
976	5254	4356
977	5260	4351
978	5266	4346
979	5271	4340
980	5277	4336
981	5283	4331
982	5289	4326
983	5295	4321
984	5301	4316
985	5307	4311
986	5312	4306
987	5316	4299
988	5320	4293
989	5326	4288
990	5332	4283
991	5335	4275
992	5339	4269
993	5345	4264
994	5348	4257
995	5354	4252
996	5359	4246
997	5365	4242
998	5371	4236
999	5375	4230
1000	5379	4224
1001	5385	4218
1002	5388	4212
1003	5395	4207
1004	5401	4202
1005	5407	4197
1006	5412	4192
1007	5418	4187
1008	5425	4183
1009	5429	4176
1010	5435	4171
1011	5441	4166
1012	5444	4160
1013	5450	4154
1014	5456	4150
1015	5461	4144
1016	5465	4137
1017	5471	4133
1018	5475	4126
1019	5478	4119
1020	5484	4114
1021	5488	4108
1022	5494	4103
1023	5500	4098
1024	5506	4093
1025	5512	4089
1026	5518	4084
1027	5524	4079
1028	5527	4072
1029	5530	4064
1030	5533	4057
1031	5539	4052
1032	5544	4047
1033	5549	4041
1034	5555	4036
1035	5559	4030
1036	5565	4025
1037	5569	4018
1038	5572	4011
1039	5578	4006
1040	5584	4001
1041	5588	3995
1042	5593	3990
1043	5599	3985
1044	5606	3980
1045	5611	3975
1046	5617	3970
1047	5623	3965
1048	5629	3960
1049	5635	3955
1050	5641	3950
1051	5646	3945
1052	5653	3940
1053	5659	3935
1054	5665	3930
1055	5671	3926
1056	5677	3921
1057	5684	3916
1058	5689	3911
1059	5694	3905
1060	5701	3901
1061	5706	3895
1062	5712	3890
1063	5718	3886
1064	5725	3881
1065	5731	3876
1066	5736	3870
1067	5739	3863
1068	5745	3858
1069	5749	3852
1070	5755	3847
1071	5761	3843
1072	5765	3836
1073	5772	3831
1074	5778	3827
1075	5785	3823
1076	5792	3818
1077	5798	3813
1078	5802	3807
1079	5808	3802
1080	5814	3797
1081	5822	3793
1082	5828	3788
1083	5835	3784
1084	5841	3779
1085	5848	3774
1086	5852	3769
1087	5859	3764
1088	5863	3758
1089	5870	3753
1090	5875	3748
1091	5878	3741
1092	5883	3735
1093	5890	3731
1094	5896	3726
1095	5902	3721
1096	5907	3715
1097	5913	3710
1098	5919	3705
1099	5925	3700
1100	5931	3696
1101	5936	3690
1102	5942	3684
1103	5948	3680
1104	5954	3674
1105	5960	3669
1106	5964	3663
1107	5970	3658
1108	5976	3654
1109	5979	3647
1110	5982	3640
1111	5986	3633
1112	5991	3628
1113	5997	3623
1114	6003	3618
1115	6007	3612
1116	6014	3607
1117	6018	3601
1118	6023	3595
1119	6030	3591
1120	6043	3590
1121	6053	3587
1122	6065	3586
1123	6074	3582
1124	6081	3578
1125	6089	3575
1126	6097	3571
1127	6100	3564
1128	6106	3559
1129	6110	3552
1130	6117	3548
1131	6123	3543
1132	6128	3537
1133	6134	3532
1134	6137	3525
1135	6144	3521
1136	6150	3515
1137	6153	3509
1138	6159	3504
1139	6164	3498
1140	6167	3491
1141	6174	3487
1142	6180	3482
1143	6184	3476
1144	6189	3470
1145	6195	3465
1146	6201	3460
1147	6205	3454
1148	6211	3449
1149	6217	3443
1150	6222	3438
1151	6228	3433
1152	6234	3428
1153	6240	3423
1154	6246	3418
1155	6252	3412
1156	6258	3407
1157	6264	3402
1158	6267	3396
1159	6272	3390
1160	6276	3384
1161	6281	3378
1162	6286	3372
1163	6292	3367
1164	6298	3362
1165	6304	3357
1166	6310	3352
1167	6316	3347
1168	6322	3342
1169	6327	3337
1170	6334	3332
1171	6340	3327
1172	6346	3322
1173	6352	3317
1174	6358	3311
1175	6363	3306
1176	6367	3300
1177	6373	3294
1178	6377	3289
1179	6383	3283
1180	6389	3278
1181	6394	3273
1182	6398	3266
1183	6404	3261
1184	6410	3256
1185	6415	3250
1186	6419	3244
1187	6425	3239
1188	6430	3233
1189	6436	3228
1190	6441	3223
1191	6445	3217
1192	6451	3212
1193	6455	3206
1194	6461	3200
1195	6464	3194
1196	6471	3189
1197	6474	3182
1198	6477	3176
1199	6483	3171
1200	6489	3166
1201	6493	3160
1202	6499	3155
1203	6505	3150
1204	6511	3145
1205	6516	3139
1206	6522	3134
1207	6528	3128
1208	6534	3123
1209	6540	3118
1210	6543	3112
1211	6549	3106
1212	6552	3100
1213	6559	3095
1214	6563	3089
1215	6567	3083
1216	6573	3078
1217	6579	3073
1218	6585	3068
1219	6590	3063
1220	6595	3057
1221	6599	3051
1222	6605	3045
1223	6610	3040
1224	6615	3035
1225	6619	3028
1226	6623	3022
1227	6629	3017
1228	6635	3012
1229	6641	3007
1230	6645	3001
1231	6651	2996
1232	6657	2991
1233	6663	2986
1234	6667	2980
1235	6672	2974
1236	6677	2968
1237	6681	2962
1238	6684	2956
1239	6690	2951
1240	6696	2946
1241	6699	2940
1242	6704	2934
1243	6708	2928
1244	6714	2923
1245	6718	2917
1246	6723	2911
1247	6730	2906
1248	6733	2900
1249	6739	2895
1250	6746	2890
1251	6752	2885
1252	6758	2880
1253	6765	2875
1254	6770	2870
1255	6773	2863
1256	6780	2858
1257	6786	2853
1258	6791	2848
1259	6798	2843
1260	6804	2838
1261	6808	2832
1262	6812	2826
1263	6817	2820
1264	6822	2815
1265	6828	2810
1266	6832	2804
1267	6835	2797
1268	6841	2792
1269	6846	2787
1270	6852	2781
1271	6858	2776
1272	6864	2771
1273	6870	2766
1274	6876	2761
1275	6882	2756
1276	6887	2750
1277	6892	2745
1278	6898	2739
1279	6902	2733
1280	6907	2728
1281	6912	2722
1282	6916	2717
1283	6921	2711
1284	6927	2706
1285	6931	2700
1286	6936	2694
1287	6941	2689
1288	6947	2684
1289	6953	2679
1290	6960	2674
1291	6964	2668
1292	6967	2661
1293	6973	2656
1294	6980	2652
1295	6984	2646
1296	6989	2640
1297	6996	2635
1298	7002	2630
1299	7007	2625
1300	7013	2620
1301	7020	2615
1302	7026	2610
1303	7031	2604
1304	7036	2598
1305	7041	2593
1306	7045	2587
1307	7049	2581
1308	7056	2576
1309	7062	2571
1310	7068	2566
1311	7075	2561
1312	7081	2556
1313	7086	2550
1314	7090	2545
1315	7095	2539
1316	7101	2534
1317	7107	2529
1318	7111	2523
1319	7117	2517
1320	7121	2512
1321	7126	2506
1322	7131	2501
1323	7137	2496
1324	7143	2490
1325	7147	2484
1326	7150	2478
1327	7156	2473
1328	7163	2468
1329	7166	2462
1330	7169	2456
1331	7176	2451
1332	7182	2446
1333	7189	2441
1334	7195	2436
1335	7201	2431
1336	7208	2426
1337	7214	2420
1338	7218	2415
1339	7222	2409
1340	7229	2404
1341	7235	2399
1342	7239	2393
1343	7242	2387
1344	7249	2382
1345	7255	2377
1346	7261	2371
1347	7266	2366
1348	7271	2360
1349	7277	2355
1350	7280	2349
1351	7286	2344
1352	7292	2339
1353	7298	2333
1354	7304	2328
1355	7308	2323
1356	7312	2317
1357	7316	2311
1358	7322	2306
1359	7329	2301
1360	7336	2296
1361	7339	2290
1362	7344	2284
1363	7351	2279
1364	7356	2274
1365	7360	2268
1366	7367	2263
1367	7373	2258
1368	7379	2253
1369	7383	2247
1370	7390	2242
1371	7395	2236
1372	7399	2231
1373	7404	2225
1374	7408	2219
1375	7412	2214
1376	7417	2208
1377	7423	2203
1378	7428	2197
1379	7434	2192
1380	7439	2187
1381	7444	2181
1382	7451	2176
1383	7454	2170
1384	7460	2165
1385	7465	2159
1386	7471	2154
1387	7477	2149
1388	7481	2143
1389	7487	2138
1390	7490	2132
1391	7494	2126
1392	7501	2121
1393	7508	2116
1394	7514	2111
1395	7519	2106
1396	7524	2100
1397	7528	2094
1398	7534	2089
1399	7538	2083
1400	7541	2077
1401	7548	2072
1402	7553	2067
1403	7558	2061
1404	7562	2056
1405	7565	2050
1406	7569	2044
1407	7575	2039
1408	7579	2033
1409	7585	2028
1410	7589	2022
1411	7596	2017
1412	7602	2012
1413	7608	2006
1414	7613	2001
1415	7618	1996
1416	7624	1990
1417	7629	1985
1418	7635	1980
1419	7638	1974
1420	7643	1968
1421	7647	1963
1422	7654	1957
1423	7658	1952
1424	7664	1947
1425	7668	1941
1426	7671	1935
1427	7676	1929
1428	7682	1924
1429	7688	1919
1430	7693	1913
1431	7698	1908
1432	7703	1902
1433	7706	1896
1434	7709	1891
1435	7712	1885
1436	7719	1880
1437	7725	1874
1438	7728	1869
1439	7734	1863
1440	7741	1858
1441	7744	1852
1442	7750	1847
1443	7754	1841
1444	7760	1836
1445	7766	1831
1446	7772	1826
1447	7776	1820
1448	7781	1815
1449	7787	1809
1450	7793	1804
1451	7797	1799
1452	7803	1793
1453	7808	1788
1454	7814	1783
1455	7818	1777
1456	7824	1772
1457	7827	1766
1458	7832	1760
1459	7838	1755
1460	7843	1750
1461	7850	1745
1462	7853	1739
1463	7859	1734
1464	7865	1728
1465	7869	1723
1466	7873	1717
1467	7877	1711
1468	7883	1706
1469	7889	1701
1470	7895	1696
1471	7901	1690
1472	7906	1685
1473	7912	1680
1474	7915	1674
1475	7920	1668
1476	7925	1663
1477	7930	1657
1478	7933	1652
1479	7938	1646
1480	7944	1641
1481	7949	1636
1482	7952	1630
1483	7959	1625
1484	7964	1619
1485	7968	1614
1486	7971	1608
1487	7978	1603
1488	7983	1597
1489	7989	1592
1490	7995	1587
1491	8001	1582
1492	8006	1576
1493	8010	1571
1494	8015	1565
1495	8019	1559
1496	8025	1554
1497	8031	1549
1498	8034	1543
1499	8040	1538
1500	8045	1532
1501	8051	1527
1502	8054	1521
1503	8058	1516
1504	8062	1510
1505	8068	1505
1506	8072	1499
1507	8078	1494
1508	8081	1488
1509	8084	1483
1510	8088	1477
1511	8094	1472
1512	8097	1466
1513	8104	1461
1514	8109	1456
1515	8114	1450
1516	8121	1445
1517	8128	1440
1518	8132	1434
1519	8135	1429
1520	8141	1423
1521	8144	1418
1522	8147	1412
1523	8153	1407
1524	8156	1401
1525	8160	1395
1526	8166	1390
1527	8169	1384
1528	8174	1379
1529	8180	1374
1530	8187	1369
1531	8193	1363
1532	8200	1358
1533	8205	1353
1534	8211	1348
1535	8216	1342
1536	8221	1337
1537	8227	1332
1538	8231	1326
1539	8237	1321
1540	8242	1315
1541	8249	1310
1542	8253	1305
1543	8256	1299
1544	8262	1294
1545	8267	1288
1546	8273	1283
1547	8277	1277
1548	8283	1272
1549	8286	1267
1550	8292	1261
1551	8299	1256
1552	8305	1251
1553	8311	1246
1554	8315	1240
1555	8320	1235
1556	8323	1229
1557	8328	1224
1558	8333	1218
1559	8338	1213
1560	8341	1207
1561	8347	1202
1562	8351	1196
1563	8354	1191
1564	8360	1185
1565	8366	1180
1566	8372	1175
1567	8379	1170
1568	8385	1165
1569	8391	1159
1570	8397	1154
1571	8403	1149
1572	8409	1144
1573	8415	1138
1574	8420	1133
1575	8427	1128
1576	8431	1122
1577	8436	1117
1578	8439	1111
1579	8443	1106
1580	8449	1100
1581	8454	1095
1582	8461	1090
1583	8464	1084
1584	8467	1079
1585	8473	1073
1586	8478	1068
1587	8484	1063
1588	8489	1057
1589	8496	1052
1590	8499	1047
1591	8504	1041
1592	8509	1036
1593	8515	1031
1594	8520	1025
1595	8527	1020
1596	8532	1015
1597	8537	1009
1598	8543	1004
1599	8549	999
1600	8555	993
1601	8560	988
1602	8566	983
1603	8572	978
1604	8578	972
1605	8581	967
1606	8587	961
1607	8593	956
1608	8597	951
1609	8603	945
1610	8607	940
1611	8613	935
1612	8619	929
1613	8625	924
1614	8628	918
1615	8633	913
1616	8639	908
1617	8644	902
1618	8647	897
1619	8653	892
1620	8659	886
1621	8665	881
1622	8669	876
1623	8673	870
1624	8679	865
1625	8685	859
1626	8691	854
1627	8695	849
1628	8700	843
1629	8703	838
1630	8708	832
1631	8712	827
1632	8715	821
1633	8718	816
1634	8724	811
1635	8730	805
1636	8736	800
1637	8743	795
1638	8746	789
1639	8752	784
1640	8758	779
1641	8763	773
1642	8770	768
1643	8776	763
1644	8779	757
1645	8783	752
1646	8789	747
1647	8793	741
1648	8798	736
1649	8804	731
1650	8808	725
1651	8813	720
1652	8818	714
1653	8825	709
1654	8828	704
1655	8833	698
1656	8837	693
1657	8841	687
1658	8847	682
1659	8853	677
1660	8857	671
1661	8860	666
1662	8866	661
1663	8871	655
1664	8875	650
1665	8881	645
1666	8887	639
1667	8893	634
1668	8897	629
1669	8900	623
1670	8905	618
1671	8911	612
1672	8914	607
1673	8920	602
1674	8925	596
1675	8928	591
1676	8933	585
1677	8940	580
1678	8946	575
1679	8953	570
1680	8959	564
1681	8965	559
1682	8971	554
1683	8976	549
1684	8981	543
1685	8985	538
1686	8988	532
1687	8992	527
1688	8997	522
